BLSE/SMU02000004100000001,"All Employees, In Thousands; Wholesale Trade - Alaska"
BLSE/SMS51000001000000001,"All Employees, In Thousands; Mining and Logging - Virginia"
BLSE/SMS55000003000000001,"All Employees, In Thousands; Manufacturing - Wisconsin"
BLSE/SMS51000000500000001,"All Employees, In Thousands; Total Private - Virginia"
BLSE/SMU02000005051700001,"All Employees, In Thousands; Telecommunications - Alaska"
BLSE/SMS56000000000000001,"All Employees, In Thousands; Total Nonfarm - Wyoming"
BLSE/SMU04000001000000001,"All Employees, In Thousands; Mining and Logging - Arizona"
BLSE/SMU06000000600000001,"All Employees, In Thousands; Goods Producing - California"
BLSE/SMS56000000500000001,"All Employees, In Thousands; Total Private - Wyoming"
BLSE/SMU04000003000000001,"All Employees, In Thousands; Manufacturing - Arizona"
BLSE/SMS55000004300000001,"All Employees, In Thousands; Transportation and Utilities - Wisconsin"
BLSE/SMS56000003000000001,"All Employees, In Thousands; Manufacturing - Wyoming"
BLSE/SMS56000000700000001,"All Employees, In Thousands; Service-Providing - Wyoming"
BLSE/SMU06000005553100001,"All Employees, In Thousands; Real Estate - California"
BLSE/SMS72000000500000001,"All Employees, In Thousands; Total Private - Puerto Rico"
BLSE/SMS56000001000000001,"All Employees, In Thousands; Mining and Logging - Wyoming"
BLSE/SMS53000004300000001,"All Employees, In Thousands; Transportation and Utilities - Washington"
BLSE/SMU04000005051700001,"All Employees, In Thousands; Telecommunications - Arizona"
BLSE/SMS72000009000000001,"All Employees, In Thousands; Government - Puerto Rico"
BLSE/SMS72000000000000001,"All Employees, In Thousands; Total Nonfarm - Puerto Rico"
BLSE/SMS72000003000000001,"All Employees, In Thousands; Manufacturing - Puerto Rico"
BLSE/SMS53000009000000001,"All Employees, In Thousands; Government - Washington"
BLSE/SMU05000004100000001,"All Employees, In Thousands; Wholesale Trade - Arkansas"
BLSE/SMU08000000700000001,"All Employees, In Thousands; Service-Providing - Colorado"
BLSE/SMU08000003000000001,"All Employees, In Thousands; Manufacturing - Colorado"
BLSE/SMU08000004348400001,"All Employees, In Thousands; Truck Transportation - Colorado"
BLSE/SMS54000000000000001,"All Employees, In Thousands; Total Nonfarm - West Virginia"
BLSE/SMU08000003100000001,"All Employees, In Thousands; Durable Goods - Colorado"
BLSE/SMU06000001000000001,"All Employees, In Thousands; Mining and Logging - California"
BLSE/SMS55000000600000001,"All Employees, In Thousands; Goods Producing - Wisconsin"
BLSE/SMU01000001000000001,"All Employees, In Thousands; Mining and Logging - Alabama"
BLSE/SMU01000000700000001,"All Employees, In Thousands; Service-Providing - Alabama"
BLSE/SMS55000003100000001,"All Employees, In Thousands; Durable Goods - Wisconsin"
BLSE/SMU06000004348100001,"All Employees, In Thousands; Air Transportation - California"
BLSE/SMU01000004300000001,"All Employees, In Thousands; Transportation and Utilities - Alabama"
BLSE/SMU01000004348400001,"All Employees, In Thousands; Truck Transportation - Alabama"
BLSE/SMS55000009000000001,"All Employees, In Thousands; Government - Wisconsin"
BLSE/SMU02000000000000001,"All Employees, In Thousands; Total Nonfarm - Alaska"
BLSE/SMU02000000600000001,"All Employees, In Thousands; Goods Producing - Alaska"
BLSE/SMU08000000500000001,"All Employees, In Thousands; Total Private - Colorado"
BLSE/SMU10000000000000001,"All Employees, In Thousands; Total Nonfarm - Delaware"
BLSE/SMU02000003100000001,"All Employees, In Thousands; Durable Goods - Alaska"
BLSE/SMU02000000700000001,"All Employees, In Thousands; Service-Providing - Alaska"
BLSE/SMS56000004100000001,"All Employees, In Thousands; Wholesale Trade - Wyoming"
BLSE/SMU02000004348100001,"All Employees, In Thousands; Air Transportation - Alaska"
BLSE/SMU08000004100000001,"All Employees, In Thousands; Wholesale Trade - Colorado"
BLSE/SMU10000003000000001,"All Employees, In Thousands; Manufacturing - Delaware"
BLSE/SMU04000000000000001,"All Employees, In Thousands; Total Nonfarm - Arizona"
BLSE/SMS78000000000000001,"All Employees, In Thousands; Total Nonfarm - Virgin Islands"
BLSE/SMS72000000600000001,"All Employees, In Thousands; Goods Producing - Puerto Rico"
BLSE/SMU04000000700000001,"All Employees, In Thousands; Service-Providing - Arizona"
BLSE/SMU08000009000000001,"All Employees, In Thousands; Government - Colorado"
BLSE/SMU11000000500000001,"All Employees, In Thousands; Total Private - District of Columbia"
BLSE/SMU09000003000000001,"All Employees, In Thousands; Manufacturing - Connecticut"
BLSE/SMU11000000700000001,"All Employees, In Thousands; Service-Providing - District of Columbia"
BLSE/SMU04000004300000001,"All Employees, In Thousands; Transportation and Utilities - Arizona"
BLSE/SMU11000003000000001,"All Employees, In Thousands; Manufacturing - District of Columbia"
BLSE/SMU01000000500000001,"All Employees, In Thousands; Total Private - Alabama"
BLSE/SMU01000000600000001,"All Employees, In Thousands; Goods Producing - Alabama"
BLSE/SMU09000004100000001,"All Employees, In Thousands; Wholesale Trade - Connecticut"
BLSE/SMU04000004348400001,"All Employees, In Thousands; Truck Transportation - Arizona"
BLSE/SMU05000000000000001,"All Employees, In Thousands; Total Nonfarm - Arkansas"
BLSE/SMU09000004348400001,"All Employees, In Thousands; Truck Transportation - Connecticut"
BLSE/SMU05000000500000001,"All Employees, In Thousands; Total Private - Arkansas"
BLSE/SMU01000003000000001,"All Employees, In Thousands; Manufacturing - Alabama"
BLSE/SMU05000001000000001,"All Employees, In Thousands; Mining and Logging - Arkansas"
BLSE/SMU09000009000000001,"All Employees, In Thousands; Government - Connecticut"
BLSE/SMU05000003000000001,"All Employees, In Thousands; Manufacturing - Arkansas"
BLSE/SMU10000003100000001,"All Employees, In Thousands; Durable Goods - Delaware"
BLSE/SMU01000009000000001,"All Employees, In Thousands; Government - Alabama"
BLSE/SMU05000009000000001,"All Employees, In Thousands; Government - Arkansas"
BLSE/SMU10000004300000001,"All Employees, In Thousands; Transportation and Utilities - Delaware"
BLSE/SMU06000000500000001,"All Employees, In Thousands; Total Private - California"
BLSE/SMU02000001000000001,"All Employees, In Thousands; Mining and Logging - Alaska"
BLSE/SMU12000004348400001,"All Employees, In Thousands; Truck Transportation - Florida"
BLSE/SMU12000009000000001,"All Employees, In Thousands; Government - Florida"
BLSE/SMU02000000500000001,"All Employees, In Thousands; Total Private - Alaska"
BLSE/SMU06000004100000001,"All Employees, In Thousands; Wholesale Trade - California"
BLSE/SMU02000004300000001,"All Employees, In Thousands; Transportation and Utilities - Alaska"
BLSE/SMU06000004300000001,"All Employees, In Thousands; Transportation and Utilities - California"
BLSE/SMU02000009000000001,"All Employees, In Thousands; Government - Alaska"
BLSE/SMU06000003100000001,"All Employees, In Thousands; Durable Goods - California"
BLSE/SMU11000000000000001,"All Employees, In Thousands; Total Nonfarm - District of Columbia"
BLSE/SMU06000005051700001,"All Employees, In Thousands; Telecommunications - California"
BLSE/SMU11000009093248001,"All Employees, In Thousands; Transportation - District of Columbia"
BLSE/SMU08000000000000001,"All Employees, In Thousands; Total Nonfarm - Colorado"
BLSE/SMU12000000700000001,"All Employees, In Thousands; Service-Providing - Florida"
BLSE/SMU08000000600000001,"All Employees, In Thousands; Goods Producing - Colorado"
BLSE/SMU04000004100000001,"All Employees, In Thousands; Wholesale Trade - Arizona"
BLSE/SMU08000001000000001,"All Employees, In Thousands; Mining and Logging - Colorado"
BLSE/SMU13000005051700001,"All Employees, In Thousands; Telecommunications - Georgia"
BLSE/SMU08000004300000001,"All Employees, In Thousands; Transportation and Utilities - Colorado"
BLSE/SMU04000009000000001,"All Employees, In Thousands; Government - Arizona"
BLSE/SMU12000004100000001,"All Employees, In Thousands; Wholesale Trade - Florida"
BLSE/SMU05000000600000001,"All Employees, In Thousands; Goods Producing - Arkansas"
BLSE/SMU08000004348100001,"All Employees, In Thousands; Air Transportation - Colorado"
BLSE/SMU08000005051700001,"All Employees, In Thousands; Telecommunications - Colorado"
BLSE/SMU12000004300000001,"All Employees, In Thousands; Transportation and Utilities - Florida"
BLSE/SMU15000004100000001,"All Employees, In Thousands; Wholesale Trade - Hawaii"
BLSE/SMU12000004348100001,"All Employees, In Thousands; Air Transportation - Florida"
BLSE/SMU08000005553100001,"All Employees, In Thousands; Real Estate - Colorado"
BLSE/SMU09000000000000001,"All Employees, In Thousands; Total Nonfarm - Connecticut"
BLSE/SMU05000004300000001,"All Employees, In Thousands; Transportation and Utilities - Arkansas"
BLSE/SMU09000000600000001,"All Employees, In Thousands; Goods Producing - Connecticut"
BLSE/SMU13000000700000001,"All Employees, In Thousands; Service-Providing - Georgia"
BLSE/SMU13000003000000001,"All Employees, In Thousands; Manufacturing - Georgia"
BLSE/SMU09000001000000001,"All Employees, In Thousands; Mining and Logging - Connecticut"
BLSE/SMU15000009000000001,"All Employees, In Thousands; Government - Hawaii"
BLSE/SMU06000000000000001,"All Employees, In Thousands; Total Nonfarm - California"
BLSE/SMU09000003100000001,"All Employees, In Thousands; Durable Goods - Connecticut"
BLSE/SMU06000003000000001,"All Employees, In Thousands; Manufacturing - California"
BLSE/SMU16000000700000001,"All Employees, In Thousands; Service-Providing - Idaho"
BLSE/SMU09000005051700001,"All Employees, In Thousands; Telecommunications - Connecticut"
BLSE/SMU06000000700000001,"All Employees, In Thousands; Service-Providing - California"
BLSE/SMU16000005051700001,"All Employees, In Thousands; Telecommunications - Idaho"
BLSE/SMU13000004100000001,"All Employees, In Thousands; Wholesale Trade - Georgia"
BLSE/SMU06000004348400001,"All Employees, In Thousands; Truck Transportation - California"
BLSE/SMU06000009000000001,"All Employees, In Thousands; Government - California"
BLSE/SMU15000000500000001,"All Employees, In Thousands; Total Private - Hawaii"
BLSE/SMU10000000700000001,"All Employees, In Thousands; Service-Providing - Delaware"
BLSE/SMU10000004100000001,"All Employees, In Thousands; Wholesale Trade - Delaware"
BLSE/SMU15000003100000001,"All Employees, In Thousands; Durable Goods - Hawaii"
BLSE/SMU17000000500000001,"All Employees, In Thousands; Total Private - Illinois"
BLSE/SMU15000004348100001,"All Employees, In Thousands; Air Transportation - Hawaii"
BLSE/SMU11000000600000001,"All Employees, In Thousands; Goods Producing - District of Columbia"
BLSE/SMU11000004300000001,"All Employees, In Thousands; Transportation and Utilities - District of Columbia"
BLSE/SMU18000000500000001,"All Employees, In Thousands; Total Private - Indiana"
BLSE/SMU11000009000000001,"All Employees, In Thousands; Government - District of Columbia"
BLSE/SMU12000000500000001,"All Employees, In Thousands; Total Private - Florida"
BLSE/SMU16000000000000001,"All Employees, In Thousands; Total Nonfarm - Idaho"
BLSE/SMU11000004100000001,"All Employees, In Thousands; Wholesale Trade - District of Columbia"
BLSE/SMU12000000000000001,"All Employees, In Thousands; Total Nonfarm - Florida"
BLSE/SMU09000000500000001,"All Employees, In Thousands; Total Private - Connecticut"
BLSE/SMU17000009000000001,"All Employees, In Thousands; Government - Illinois"
BLSE/SMU09000000700000001,"All Employees, In Thousands; Service-Providing - Connecticut"
BLSE/SMU12000003000000001,"All Employees, In Thousands; Manufacturing - Florida"
BLSE/SMU16000003000000001,"All Employees, In Thousands; Manufacturing - Idaho"
BLSE/SMU16000004300000001,"All Employees, In Thousands; Transportation and Utilities - Idaho"
BLSE/SMU17000000000000001,"All Employees, In Thousands; Total Nonfarm - Illinois"
BLSE/SMU09000004300000001,"All Employees, In Thousands; Transportation and Utilities - Connecticut"
BLSE/SMU12000004348300001,"All Employees, In Thousands; Water Transportation - Florida"
BLSE/SMU13000000000000001,"All Employees, In Thousands; Total Nonfarm - Georgia"
BLSE/SMU18000009000000001,"All Employees, In Thousands; Government - Indiana"
BLSE/SMU13000000500000001,"All Employees, In Thousands; Total Private - Georgia"
BLSE/SMU19000000600000001,"All Employees, In Thousands; Goods Producing - Iowa"
BLSE/SMU10000000600000001,"All Employees, In Thousands; Goods Producing - Delaware"
BLSE/SMU10000000500000001,"All Employees, In Thousands; Total Private - Delaware"
BLSE/SMU13000000600000001,"All Employees, In Thousands; Goods Producing - Georgia"
BLSE/SMU19000001000000001,"All Employees, In Thousands; Mining and Logging - Iowa"
BLSE/SMU17000004348100001,"All Employees, In Thousands; Air Transportation - Illinois"
BLSE/SMU17000005051700001,"All Employees, In Thousands; Telecommunications - Illinois"
BLSE/SMU13000003100000001,"All Employees, In Thousands; Durable Goods - Georgia"
BLSE/SMU18000000000000001,"All Employees, In Thousands; Total Nonfarm - Indiana"
BLSE/SMU18000003000000001,"All Employees, In Thousands; Manufacturing - Indiana"
BLSE/SMU10000009000000001,"All Employees, In Thousands; Government - Delaware"
BLSE/SMU13000004348100001,"All Employees, In Thousands; Air Transportation - Georgia"
BLSE/SMU20000003100000001,"All Employees, In Thousands; Durable Goods - Kansas"
BLSE/SMU18000001000000001,"All Employees, In Thousands; Mining and Logging - Indiana"
BLSE/SMU13000009000000001,"All Employees, In Thousands; Government - Georgia"
BLSE/SMU12000000600000001,"All Employees, In Thousands; Goods Producing - Florida"
BLSE/SMU13000004300000001,"All Employees, In Thousands; Transportation and Utilities - Georgia"
BLSE/SMU15000000000000001,"All Employees, In Thousands; Total Nonfarm - Hawaii"
BLSE/SMU21000000000000001,"All Employees, In Thousands; Total Nonfarm - Kentucky"
BLSE/SMU12000001000000001,"All Employees, In Thousands; Mining and Logging - Florida"
BLSE/SMU15000003000000001,"All Employees, In Thousands; Manufacturing - Hawaii"
BLSE/SMU15000000600000001,"All Employees, In Thousands; Goods Producing - Hawaii"
BLSE/SMU15000004300000001,"All Employees, In Thousands; Transportation and Utilities - Hawaii"
BLSE/SMU18000005051700001,"All Employees, In Thousands; Telecommunications - Indiana"
BLSE/SMU18000004300000001,"All Employees, In Thousands; Transportation and Utilities - Indiana"
BLSE/SMU19000003100000001,"All Employees, In Thousands; Durable Goods - Iowa"
BLSE/SMU12000003100000001,"All Employees, In Thousands; Durable Goods - Florida"
BLSE/SMU12000005051700001,"All Employees, In Thousands; Telecommunications - Florida"
BLSE/SMU19000009000000001,"All Employees, In Thousands; Government - Iowa"
BLSE/SMU12000005553100001,"All Employees, In Thousands; Real Estate - Florida"
BLSE/SMU16000000600000001,"All Employees, In Thousands; Goods Producing - Idaho"
BLSE/SMU16000000500000001,"All Employees, In Thousands; Total Private - Idaho"
BLSE/SMU22000000700000001,"All Employees, In Thousands; Service-Providing - Louisiana"
BLSE/SMU13000001000000001,"All Employees, In Thousands; Mining and Logging - Georgia"
BLSE/SMU20000000000000001,"All Employees, In Thousands; Total Nonfarm - Kansas"
BLSE/SMU16000003100000001,"All Employees, In Thousands; Durable Goods - Idaho"
BLSE/SMU16000009000000001,"All Employees, In Thousands; Government - Idaho"
BLSE/SMU16000004348400001,"All Employees, In Thousands; Truck Transportation - Idaho"
BLSE/SMU22000000500000001,"All Employees, In Thousands; Total Private - Louisiana"
BLSE/SMU17000000600000001,"All Employees, In Thousands; Goods Producing - Illinois"
BLSE/SMU17000000700000001,"All Employees, In Thousands; Service-Providing - Illinois"
BLSE/SMU20000004100000001,"All Employees, In Thousands; Wholesale Trade - Kansas"
BLSE/SMU20000005051700001,"All Employees, In Thousands; Telecommunications - Kansas"
BLSE/SMU21000000500000001,"All Employees, In Thousands; Total Private - Kentucky"
BLSE/SMU21000000700000001,"All Employees, In Thousands; Service-Providing - Kentucky"
BLSE/SMU13000004348400001,"All Employees, In Thousands; Truck Transportation - Georgia"
BLSE/SMU17000004300000001,"All Employees, In Thousands; Transportation and Utilities - Illinois"
BLSE/SMU15000000700000001,"All Employees, In Thousands; Service-Providing - Hawaii"
BLSE/SMU17000003100000001,"All Employees, In Thousands; Durable Goods - Illinois"
BLSE/SMU21000004100000001,"All Employees, In Thousands; Wholesale Trade - Kentucky"
BLSE/SMU17000004348400001,"All Employees, In Thousands; Truck Transportation - Illinois"
BLSE/SMU17000004100000001,"All Employees, In Thousands; Wholesale Trade - Illinois"
BLSE/SMU15000005051700001,"All Employees, In Thousands; Telecommunications - Hawaii"
BLSE/SMU23000004100000001,"All Employees, In Thousands; Wholesale Trade - Maine"
BLSE/SMU22000009000000001,"All Employees, In Thousands; Government - Louisiana"
BLSE/SMU18000000600000001,"All Employees, In Thousands; Goods Producing - Indiana"
BLSE/SMU21000003000000001,"All Employees, In Thousands; Manufacturing - Kentucky"
BLSE/SMU18000000700000001,"All Employees, In Thousands; Service-Providing - Indiana"
BLSE/SMU21000009000000001,"All Employees, In Thousands; Government - Kentucky"
BLSE/SMU21000004348400001,"All Employees, In Thousands; Truck Transportation - Kentucky"
BLSE/SMU24000000500000001,"All Employees, In Thousands; Total Private - Maryland"
BLSE/SMU22000003100000001,"All Employees, In Thousands; Durable Goods - Louisiana"
BLSE/SMU18000004100000001,"All Employees, In Thousands; Wholesale Trade - Indiana"
BLSE/SMU16000001000000001,"All Employees, In Thousands; Mining and Logging - Idaho"
BLSE/SMU18000004348400001,"All Employees, In Thousands; Truck Transportation - Indiana"
BLSE/SMU16000004100000001,"All Employees, In Thousands; Wholesale Trade - Idaho"
BLSE/SMU18000005553100001,"All Employees, In Thousands; Real Estate - Indiana"
BLSE/SMU19000000000000001,"All Employees, In Thousands; Total Nonfarm - Iowa"
BLSE/SMU19000003000000001,"All Employees, In Thousands; Manufacturing - Iowa"
BLSE/SMU24000003000000001,"All Employees, In Thousands; Manufacturing - Maryland"
BLSE/SMU24000004348400001,"All Employees, In Thousands; Truck Transportation - Maryland"
BLSE/SMU19000004300000001,"All Employees, In Thousands; Transportation and Utilities - Iowa"
BLSE/SMU25000000000000001,"All Employees, In Thousands; Total Nonfarm - Massachusetts"
BLSE/SMU25000000500000001,"All Employees, In Thousands; Total Private - Massachusetts"
BLSE/SMU19000004348400001,"All Employees, In Thousands; Truck Transportation - Iowa"
BLSE/SMU17000001000000001,"All Employees, In Thousands; Mining and Logging - Illinois"
BLSE/SMU23000000000000001,"All Employees, In Thousands; Total Nonfarm - Maine"
BLSE/SMU23000003000000001,"All Employees, In Thousands; Manufacturing - Maine"
BLSE/SMU23000009000000001,"All Employees, In Thousands; Government - Maine"
BLSE/SMU17000003000000001,"All Employees, In Thousands; Manufacturing - Illinois"
BLSE/SMU20000003000000001,"All Employees, In Thousands; Manufacturing - Kansas"
BLSE/SMU20000000700000001,"All Employees, In Thousands; Service-Providing - Kansas"
BLSE/SMU17000005553100001,"All Employees, In Thousands; Real Estate - Illinois"
BLSE/SMU20000004300000001,"All Employees, In Thousands; Transportation and Utilities - Kansas"
BLSE/SMU20000001000000001,"All Employees, In Thousands; Mining and Logging - Kansas"
BLSE/SMU25000005051700001,"All Employees, In Thousands; Telecommunications - Massachusetts"
BLSE/SMU20000004348400001,"All Employees, In Thousands; Truck Transportation - Kansas"
BLSE/SMU25000004300000001,"All Employees, In Thousands; Transportation and Utilities - Massachusetts"
BLSE/SMU18000003100000001,"All Employees, In Thousands; Durable Goods - Indiana"
BLSE/SMU21000000600000001,"All Employees, In Thousands; Goods Producing - Kentucky"
BLSE/SMU26000000700000001,"All Employees, In Thousands; Service-Providing - Michigan"
BLSE/SMU26000004100000001,"All Employees, In Thousands; Wholesale Trade - Michigan"
BLSE/SMU24000004300000001,"All Employees, In Thousands; Transportation and Utilities - Maryland"
BLSE/SMU25000000700000001,"All Employees, In Thousands; Service-Providing - Massachusetts"
BLSE/SMU25000003000000001,"All Employees, In Thousands; Manufacturing - Massachusetts"
BLSE/SMU21000001000000001,"All Employees, In Thousands; Mining and Logging - Kentucky"
BLSE/SMU21000004300000001,"All Employees, In Thousands; Transportation and Utilities - Kentucky"
BLSE/SMU19000000500000001,"All Employees, In Thousands; Total Private - Iowa"
BLSE/SMU22000000000000001,"All Employees, In Thousands; Total Nonfarm - Louisiana"
BLSE/SMU19000000700000001,"All Employees, In Thousands; Service-Providing - Iowa"
BLSE/SMU19000004100000001,"All Employees, In Thousands; Wholesale Trade - Iowa"
BLSE/SMU22000003000000001,"All Employees, In Thousands; Manufacturing - Louisiana"
BLSE/SMU22000001000000001,"All Employees, In Thousands; Mining and Logging - Louisiana"
BLSE/SMU26000004348400001,"All Employees, In Thousands; Truck Transportation - Michigan"
BLSE/SMU27000003000000001,"All Employees, In Thousands; Manufacturing - Minnesota"
BLSE/SMU20000000500000001,"All Employees, In Thousands; Total Private - Kansas"
BLSE/SMU27000004348400001,"All Employees, In Thousands; Truck Transportation - Minnesota"
BLSE/SMU25000005553100001,"All Employees, In Thousands; Real Estate - Massachusetts"
BLSE/SMU25000004348100001,"All Employees, In Thousands; Air Transportation - Massachusetts"
BLSE/SMU20000000600000001,"All Employees, In Thousands; Goods Producing - Kansas"
BLSE/SMU26000001000000001,"All Employees, In Thousands; Mining and Logging - Michigan"
BLSE/SMU20000009000000001,"All Employees, In Thousands; Government - Kansas"
BLSE/SMU22000004300000001,"All Employees, In Thousands; Transportation and Utilities - Louisiana"
BLSE/SMU22000004348400001,"All Employees, In Thousands; Truck Transportation - Louisiana"
BLSE/SMU28000000000000001,"All Employees, In Thousands; Total Nonfarm - Mississippi"
BLSE/SMU23000000700000001,"All Employees, In Thousands; Service-Providing - Maine"
BLSE/SMU23000000500000001,"All Employees, In Thousands; Total Private - Maine"
BLSE/SMU23000004300000001,"All Employees, In Thousands; Transportation and Utilities - Maine"
BLSE/SMU23000001000000001,"All Employees, In Thousands; Mining and Logging - Maine"
BLSE/SMU24000000000000001,"All Employees, In Thousands; Total Nonfarm - Maryland"
BLSE/SMU28000003000000001,"All Employees, In Thousands; Manufacturing - Mississippi"
BLSE/SMU29000000000000001,"All Employees, In Thousands; Total Nonfarm - Missouri"
BLSE/SMU26000005553100001,"All Employees, In Thousands; Real Estate - Michigan"
BLSE/SMU21000003100000001,"All Employees, In Thousands; Durable Goods - Kentucky"
BLSE/SMU27000000600000001,"All Employees, In Thousands; Goods Producing - Minnesota"
BLSE/SMU22000000600000001,"All Employees, In Thousands; Goods Producing - Louisiana"
BLSE/SMU21000005051700001,"All Employees, In Thousands; Telecommunications - Kentucky"
BLSE/SMU27000004300000001,"All Employees, In Thousands; Transportation and Utilities - Minnesota"
BLSE/SMU22000004100000001,"All Employees, In Thousands; Wholesale Trade - Louisiana"
BLSE/SMU24000003100000001,"All Employees, In Thousands; Durable Goods - Maryland"
BLSE/SMU24000000700000001,"All Employees, In Thousands; Service-Providing - Maryland"
BLSE/SMU25000000600000001,"All Employees, In Thousands; Goods Producing - Massachusetts"
BLSE/SMU25000003100000001,"All Employees, In Thousands; Durable Goods - Massachusetts"
BLSE/SMU29000004300000001,"All Employees, In Thousands; Transportation and Utilities - Missouri"
BLSE/SMU29000001000000001,"All Employees, In Thousands; Mining and Logging - Missouri"
BLSE/SMU28000000500000001,"All Employees, In Thousands; Total Private - Mississippi"
BLSE/SMU30000000600000001,"All Employees, In Thousands; Goods Producing - Montana"
BLSE/SMU29000009000000001,"All Employees, In Thousands; Government - Missouri"
BLSE/SMU24000000600000001,"All Employees, In Thousands; Goods Producing - Maryland"
BLSE/SMU23000003100000001,"All Employees, In Thousands; Durable Goods - Maine"
BLSE/SMU22000005051700001,"All Employees, In Thousands; Telecommunications - Louisiana"
BLSE/SMU23000000600000001,"All Employees, In Thousands; Goods Producing - Maine"
BLSE/SMU30000009000000001,"All Employees, In Thousands; Government - Montana"
BLSE/SMU30000004300000001,"All Employees, In Thousands; Transportation and Utilities - Montana"
BLSE/SMU26000000500000001,"All Employees, In Thousands; Total Private - Michigan"
BLSE/SMU26000000000000001,"All Employees, In Thousands; Total Nonfarm - Michigan"
BLSE/SMU25000004348400001,"All Employees, In Thousands; Truck Transportation - Massachusetts"
BLSE/SMU26000003100000001,"All Employees, In Thousands; Durable Goods - Michigan"
BLSE/SMU26000003000000001,"All Employees, In Thousands; Manufacturing - Michigan"
BLSE/SMU31000000700000001,"All Employees, In Thousands; Service-Providing - Nebraska"
BLSE/SMU31000004300000001,"All Employees, In Thousands; Transportation and Utilities - Nebraska"
BLSE/SMU26000004300000001,"All Employees, In Thousands; Transportation and Utilities - Michigan"
BLSE/SMU31000009000000001,"All Employees, In Thousands; Government - Nebraska"
BLSE/SMU28000009000000001,"All Employees, In Thousands; Government - Mississippi"
BLSE/SMU24000004100000001,"All Employees, In Thousands; Wholesale Trade - Maryland"
BLSE/SMU26000004348100001,"All Employees, In Thousands; Air Transportation - Michigan"
BLSE/SMU32000000700000001,"All Employees, In Thousands; Service-Providing - Nevada"
BLSE/SMU30000000700000001,"All Employees, In Thousands; Service-Providing - Montana"
BLSE/SMU25000001000000001,"All Employees, In Thousands; Mining and Logging - Massachusetts"
BLSE/SMU26000004348200001,"All Employees, In Thousands; Rail Transportation - Michigan"
BLSE/SMU24000009000000001,"All Employees, In Thousands; Government - Maryland"
BLSE/SMU32000003000000001,"All Employees, In Thousands; Manufacturing - Nevada"
BLSE/SMU27000000500000001,"All Employees, In Thousands; Total Private - Minnesota"
BLSE/SMU27000000000000001,"All Employees, In Thousands; Total Nonfarm - Minnesota"
BLSE/SMU27000001000000001,"All Employees, In Thousands; Mining and Logging - Minnesota"
BLSE/SMU27000003100000001,"All Employees, In Thousands; Durable Goods - Minnesota"
BLSE/SMU32000001000000001,"All Employees, In Thousands; Mining and Logging - Nevada"
BLSE/SMU27000004100000001,"All Employees, In Thousands; Wholesale Trade - Minnesota"
BLSE/SMU33000000000000001,"All Employees, In Thousands; Total Nonfarm - New Hampshire"
BLSE/SMU25000004100000001,"All Employees, In Thousands; Wholesale Trade - Massachusetts"
BLSE/SMU27000005051700001,"All Employees, In Thousands; Telecommunications - Minnesota"
BLSE/SMU33000001000000001,"All Employees, In Thousands; Mining and Logging - New Hampshire"
BLSE/SMU31000004100000001,"All Employees, In Thousands; Wholesale Trade - Nebraska"
BLSE/SMU31000003100000001,"All Employees, In Thousands; Durable Goods - Nebraska"
BLSE/SMU25000009000000001,"All Employees, In Thousands; Government - Massachusetts"
BLSE/SMU27000000700000001,"All Employees, In Thousands; Service-Providing - Minnesota"
BLSE/SMU27000005553100001,"All Employees, In Thousands; Real Estate - Minnesota"
BLSE/SMU33000004100000001,"All Employees, In Thousands; Wholesale Trade - New Hampshire"
BLSE/SMU26000000600000001,"All Employees, In Thousands; Goods Producing - Michigan"
BLSE/SMU28000000600000001,"All Employees, In Thousands; Goods Producing - Mississippi"
BLSE/SMU27000009000000001,"All Employees, In Thousands; Government - Minnesota"
BLSE/SMU28000004300000001,"All Employees, In Thousands; Transportation and Utilities - Mississippi"
BLSE/SMU34000000600000001,"All Employees, In Thousands; Goods Producing - New Jersey"
BLSE/SMU28000005051700001,"All Employees, In Thousands; Telecommunications - Mississippi"
BLSE/SMU28000004100000001,"All Employees, In Thousands; Wholesale Trade - Mississippi"
BLSE/SMU34000001000000001,"All Employees, In Thousands; Mining and Logging - New Jersey"
BLSE/SMU29000000500000001,"All Employees, In Thousands; Total Private - Missouri"
BLSE/SMU34000003100000001,"All Employees, In Thousands; Durable Goods - New Jersey"
BLSE/SMU34000009000000001,"All Employees, In Thousands; Government - New Jersey"
BLSE/SMU29000000700000001,"All Employees, In Thousands; Service-Providing - Missouri"
BLSE/SMU26000005051700001,"All Employees, In Thousands; Telecommunications - Michigan"
BLSE/SMU29000003000000001,"All Employees, In Thousands; Manufacturing - Missouri"
BLSE/SMU33000000700000001,"All Employees, In Thousands; Service-Providing - New Hampshire"
BLSE/SMU29000003100000001,"All Employees, In Thousands; Durable Goods - Missouri"
BLSE/SMU26000009000000001,"All Employees, In Thousands; Government - Michigan"
BLSE/SMU29000004100000001,"All Employees, In Thousands; Wholesale Trade - Missouri"
BLSE/SMU35000000700000001,"All Employees, In Thousands; Service-Providing - New Mexico"
BLSE/SMU29000004348400001,"All Employees, In Thousands; Truck Transportation - Missouri"
BLSE/SMU30000000500000001,"All Employees, In Thousands; Total Private - Montana"
BLSE/SMU29000005051700001,"All Employees, In Thousands; Telecommunications - Missouri"
BLSE/SMU34000000500000001,"All Employees, In Thousands; Total Private - New Jersey"
BLSE/SMU30000003000000001,"All Employees, In Thousands; Manufacturing - Montana"
